id,entity_name,entity_type,entity_salience,entity_sentiment
https://www.telegraph.co.uk/rugby-world-cup/2019/10/26/england-set-tone-response-new-zealand-haka-eddie-jones-wants/,winners,PERSON,0.011241847649216652,0.0
https://www.telegraph.co.uk/rugby-world-cup/2019/10/26/england-set-tone-response-new-zealand-haka-eddie-jones-wants/,South Africa,LOCATION,0.010610035620629787,-0.10000000149011612
https://www.telegraph.co.uk/rugby-world-cup/2019/10/26/england-set-tone-response-new-zealand-haka-eddie-jones-wants/,Wales,LOCATION,0.010610035620629787,0.10000000149011612
https://www.dailymail.co.uk/femail/article-7614253/Belles-Britain-glamorous-Rugby-World-Cup-WAGS-cheering-England-Wales-stars.html,Rugby fans,PERSON,0.3554112613201141,-0.5
https://www.dailymail.co.uk/femail/article-7614253/Belles-Britain-glamorous-Rugby-World-Cup-WAGS-cheering-England-Wales-stars.html,treat,OTHER,0.1520058959722519,-0.10000000149011612
https://www.dailymail.co.uk/femail/article-7614253/Belles-Britain-glamorous-Rugby-World-Cup-WAGS-cheering-England-Wales-stars.html,champions,EVENT,0.11106858402490616,-0.10000000149011612
https://www.dailymail.co.uk/femail/article-7614253/Belles-Britain-glamorous-Rugby-World-Cup-WAGS-cheering-England-Wales-stars.html,clashes,OTHER,0.10473539680242537,-0.4000000059604645
https://www.dailymail.co.uk/femail/article-7614253/Belles-Britain-glamorous-Rugby-World-Cup-WAGS-cheering-England-Wales-stars.html,England,LOCATION,0.0933767557144165,0.10000000149011612
https://www.dailymail.co.uk/femail/article-7614253/Belles-Britain-glamorous-Rugby-World-Cup-WAGS-cheering-England-Wales-stars.html,New Zealand,LOCATION,0.058662246912717826,0.0
https://www.dailymail.co.uk/femail/article-7614253/Belles-Britain-glamorous-Rugby-World-Cup-WAGS-cheering-England-Wales-stars.html,semi-finals,EVENT,0.05248026177287102,-0.20000000298023224
https://www.dailymail.co.uk/femail/article-7614253/Belles-Britain-glamorous-Rugby-World-Cup-WAGS-cheering-England-Wales-stars.html,World Cup,EVENT,0.031291767954826355,0.0
https://www.dailymail.co.uk/femail/article-7614253/Belles-Britain-glamorous-Rugby-World-Cup-WAGS-cheering-England-Wales-stars.html,South Africa,LOCATION,0.021981757134199142,0.0
https://www.dailymail.co.uk/femail/article-7614253/Belles-Britain-glamorous-Rugby-World-Cup-WAGS-cheering-England-Wales-stars.html,Wales,LOCATION,0.01898607611656189,0.0
https://www.foxsports.com/rugby/story/slammin-sam-leads-england-s-destruction-of-all-blacks-102619,Sam Underhill,PERSON,0.6728890538215637,0.10000000149011612
https://www.foxsports.com/rugby/story/slammin-sam-leads-england-s-destruction-of-all-blacks-102619,best,OTHER,0.11297035962343215,0.5
https://www.foxsports.com/rugby/story/slammin-sam-leads-england-s-destruction-of-all-blacks-102619,win,EVENT,0.07914659380912781,0.0
https://www.foxsports.com/rugby/story/slammin-sam-leads-england-s-destruction-of-all-blacks-102619,England,ORGANIZATION,0.047297630459070206,0.10000000149011612
https://www.foxsports.com/rugby/story/slammin-sam-leads-england-s-destruction-of-all-blacks-102619,semifinals,EVENT,0.03942003101110458,0.0
https://www.foxsports.com/rugby/story/slammin-sam-leads-england-s-destruction-of-all-blacks-102619,Rugby World Cup,EVENT,0.03343057632446289,0.0
https://www.foxsports.com/rugby/story/slammin-sam-leads-england-s-destruction-of-all-blacks-102619,All Blacks,ORGANIZATION,0.01484575867652893,0.0
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-rugby-world-cup-2019-haka-challenge-video-watch-eddie-jones-owen-farrell-a9172286.html,England,ORGANIZATION,0.5004744529724121,0.10000000149011612
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-rugby-world-cup-2019-haka-challenge-video-watch-eddie-jones-owen-farrell-a9172286.html,haka,OTHER,0.20167292654514316,0.0
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-rugby-world-cup-2019-haka-challenge-video-watch-eddie-jones-owen-farrell-a9172286.html,V shape,OTHER,0.12670624256134033,0.20000000298023224
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-rugby-world-cup-2019-haka-challenge-video-watch-eddie-jones-owen-farrell-a9172286.html,All Blacks,PERSON,0.052547018975019455,0.0
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-rugby-world-cup-2019-haka-challenge-video-watch-eddie-jones-owen-farrell-a9172286.html,performances,EVENT,0.043745514005422585,0.6000000238418579
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-rugby-world-cup-2019-haka-challenge-video-watch-eddie-jones-owen-farrell-a9172286.html,one,OTHER,0.027628304436802864,0.8000000119209291
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-rugby-world-cup-2019-haka-challenge-video-watch-eddie-jones-owen-farrell-a9172286.html,Rugby World Cup,EVENT,0.026083607226610184,0.8999999761581421
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-rugby-world-cup-2019-haka-challenge-video-watch-eddie-jones-owen-farrell-a9172286.html,catalyst,OTHER,0.021141942590475082,0.30000001192092896
https://www.independent.co.uk/sport/rugby/rugby-union/international/rugby-world-cup-2019-england-vs-new-zealand-dylan-hartley-interview-eddie-jones-semifinal-all-blacks-a9170391.html,England,ORGANIZATION,0.3661644756793976,0.699999988079071
https://www.independent.co.uk/sport/rugby/rugby-union/international/rugby-world-cup-2019-england-vs-new-zealand-dylan-hartley-interview-eddie-jones-semifinal-all-blacks-a9170391.html,captain,PERSON,0.2938102781772613,0.5
https://www.independent.co.uk/sport/rugby/rugby-union/international/rugby-world-cup-2019-england-vs-new-zealand-dylan-hartley-interview-eddie-jones-semifinal-all-blacks-a9170391.html,team,ORGANIZATION,0.17370735108852384,0.5
https://www.independent.co.uk/sport/rugby/rugby-union/international/rugby-world-cup-2019-england-vs-new-zealand-dylan-hartley-interview-eddie-jones-semifinal-all-blacks-a9170391.html,semi-final,EVENT,0.08989674597978592,-0.10000000149011612
https://www.independent.co.uk/sport/rugby/rugby-union/international/rugby-world-cup-2019-england-vs-new-zealand-dylan-hartley-interview-eddie-jones-semifinal-all-blacks-a9170391.html,All Blacks,ORGANIZATION,0.07642114907503128,0.0
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-highlights-beat-rugby-world-cup-2019-pictures-a9172106.html,Eddie Jones,PERSON,0.3548189997673035,0.0
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-highlights-beat-rugby-world-cup-2019-pictures-a9172106.html,side,OTHER,0.2307597100734711,0.10000000149011612
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-highlights-beat-rugby-world-cup-2019-pictures-a9172106.html,Wales,LOCATION,0.10176900774240494,0.0
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-highlights-beat-rugby-world-cup-2019-pictures-a9172106.html,South Africa,LOCATION,0.09366253763437273,0.0
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-highlights-beat-rugby-world-cup-2019-pictures-a9172106.html,winner,PERSON,0.08489224314689636,0.0
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-highlights-beat-rugby-world-cup-2019-pictures-a9172106.html,final,EVENT,0.0838862732052803,0.20000000298023224
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-highlights-beat-rugby-world-cup-2019-pictures-a9172106.html,World Cup,EVENT,0.05021123215556145,0.0
https://www.foxsports.com/rugby/story/gatland-the-eternal-optimist-urges-wales-to-dream-at-rwc-102519,Warren Gatland,PERSON,0.7072093486785889,0.5
https://www.foxsports.com/rugby/story/gatland-the-eternal-optimist-urges-wales-to-dream-at-rwc-102519,Wales,LOCATION,0.13781316578388214,0.10000000149011612
https://www.foxsports.com/rugby/story/gatland-the-eternal-optimist-urges-wales-to-dream-at-rwc-102519,dreamer,PERSON,0.08041218668222427,0.0
https://www.foxsports.com/rugby/story/gatland-the-eternal-optimist-urges-wales-to-dream-at-rwc-102519,something,OTHER,0.054207295179367065,0.30000001192092896
https://www.foxsports.com/rugby/story/gatland-the-eternal-optimist-urges-wales-to-dream-at-rwc-102519,terms,OTHER,0.020357979461550716,0.0
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-rugby-world-cup-2019-rwc-chris-ashton-column-beat-all-blacks-manu-tuilagi-a9170586.html,England,LOCATION,0.34284114837646484,-0.20000000298023224
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-rugby-world-cup-2019-rwc-chris-ashton-column-beat-all-blacks-manu-tuilagi-a9170586.html,wing,PERSON,0.13929808139801025,0.0
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-rugby-world-cup-2019-rwc-chris-ashton-column-beat-all-blacks-manu-tuilagi-a9170586.html,The Independent,ORGANIZATION,0.1380898654460907,0.20000000298023224
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-rugby-world-cup-2019-rwc-chris-ashton-column-beat-all-blacks-manu-tuilagi-a9170586.html,same,OTHER,0.1111663058400154,0.4000000059604645
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-rugby-world-cup-2019-rwc-chris-ashton-column-beat-all-blacks-manu-tuilagi-a9170586.html,semi-finals,EVENT,0.07853323221206665,0.10000000149011612
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-rugby-world-cup-2019-rwc-chris-ashton-column-beat-all-blacks-manu-tuilagi-a9170586.html,New Zealand,LOCATION,0.06417432427406311,0.0
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-rugby-world-cup-2019-rwc-chris-ashton-column-beat-all-blacks-manu-tuilagi-a9170586.html,squad,ORGANIZATION,0.04959914088249207,0.0
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-rugby-world-cup-2019-rwc-chris-ashton-column-beat-all-blacks-manu-tuilagi-a9170586.html,Rugby World Cup,EVENT,0.046826057136058814,0.0
https://www.independent.co.uk/sport/rugby/rugby-union/international/england-vs-new-zealand-rugby-world-cup-2019-rwc-chris-ashton-column-beat-all-blacks-manu-tuilagi-a9170586.html,Eddie Jones,PERSON,0.029471836984157562,0.0
https://www.independent.co.uk/sport/rugby/rugby-union/international/wales-vs-south-africa-siya-kolisi-springboks-japan-rugby-world-cup-2019-a9171951.html,captain,PERSON,0.7128396034240723,0.0
https://www.independent.co.uk/sport/rugby/rugby-union/international/wales-vs-south-africa-siya-kolisi-springboks-japan-rugby-world-cup-2019-a9171951.html,Rainbow Nation,OTHER,0.13573050498962402,0.10000000149011612
https://www.independent.co.uk/sport/rugby/rugby-union/international/wales-vs-south-africa-siya-kolisi-springboks-japan-rugby-world-cup-2019-a9171951.html,victory,OTHER,0.0778508111834526,0.20000000298023224
https://www.independent.co.uk/sport/rugby/rugby-union/international/wales-vs-south-africa-siya-kolisi-springboks-japan-rugby-world-cup-2019-a9171951.html,Japan,LOCATION,0.0735790953040123,0.0
https://www.firstpost.com/sports/rugby-world-cup-2019-england-hope-to-stop-new-zealand-juggernaut-in-blockbuster-semi-final-clash-7558351.html,clash,EVENT,0.20690453052520752,-0.30000001192092896
https://www.firstpost.com/sports/rugby-world-cup-2019-england-hope-to-stop-new-zealand-juggernaut-in-blockbuster-semi-final-clash-7558351.html,champions,PERSON,0.17238157987594604,-0.4000000059604645
https://www.firstpost.com/sports/rugby-world-cup-2019-england-hope-to-stop-new-zealand-juggernaut-in-blockbuster-semi-final-clash-7558351.html,New Zealand,LOCATION,0.15568940341472626,0.0
https://www.firstpost.com/sports/rugby-world-cup-2019-england-hope-to-stop-new-zealand-juggernaut-in-blockbuster-semi-final-clash-7558351.html,England,LOCATION,0.12055973708629608,-0.6000000238418579
https://www.firstpost.com/sports/rugby-world-cup-2019-england-hope-to-stop-new-zealand-juggernaut-in-blockbuster-semi-final-clash-7558351.html,Rugby World Cup,EVENT,0.11638990789651872,0.0
https://www.firstpost.com/sports/rugby-world-cup-2019-england-hope-to-stop-new-zealand-juggernaut-in-blockbuster-semi-final-clash-7558351.html,build-up,EVENT,0.04868820682168007,-0.10000000149011612
https://www.firstpost.com/sports/rugby-world-cup-2019-england-hope-to-stop-new-zealand-juggernaut-in-blockbuster-semi-final-clash-7558351.html,claims,OTHER,0.04868820682168007,-0.8000000119209291
https://www.firstpost.com/sports/rugby-world-cup-2019-england-hope-to-stop-new-zealand-juggernaut-in-blockbuster-semi-final-clash-7558351.html,semi-final,EVENT,0.04811158031225205,-0.10000000149011612
https://www.firstpost.com/sports/rugby-world-cup-2019-england-hope-to-stop-new-zealand-juggernaut-in-blockbuster-semi-final-clash-7558351.html,game,EVENT,0.04478802904486656,-0.6000000238418579
https://www.firstpost.com/sports/rugby-world-cup-2019-england-hope-to-stop-new-zealand-juggernaut-in-blockbuster-semi-final-clash-7558351.html,cat-and-mouse,WORK_OF_ART,0.015087503939867018,0.0
https://www.firstpost.com/sports/rugby-world-cup-2019-england-hope-to-stop-new-zealand-juggernaut-in-blockbuster-semi-final-clash-7558351.html,juggernaut,OTHER,0.011577345430850984,-0.4000000059604645
https://www.firstpost.com/sports/rugby-world-cup-2019-england-hope-to-stop-new-zealand-juggernaut-in-blockbuster-semi-final-clash-7558351.html,England,ORGANIZATION,0.01113396603614092,-0.20000000298023224
https://www.seattletimes.com/sports/scrum-to-be-crucial-in-new-zealand-vs-england-semifinal/,AP,ORGANIZATION,0.4892491400241852,0.0
https://www.seattletimes.com/sports/scrum-to-be-crucial-in-new-zealand-vs-england-semifinal/,semifinal,EVENT,0.1197776049375534,0.0
https://www.seattletimes.com/sports/scrum-to-be-crucial-in-new-zealand-vs-england-semifinal/,TOKYO,LOCATION,0.10498756915330887,-0.20000000298023224
https://www.seattletimes.com/sports/scrum-to-be-crucial-in-new-zealand-vs-england-semifinal/,contest,EVENT,0.077824667096138,0.0
https://www.seattletimes.com/sports/scrum-to-be-crucial-in-new-zealand-vs-england-semifinal/,scrum,OTHER,0.028440365567803383,0.10000000149011612
https://www.seattletimes.com/sports/scrum-to-be-crucial-in-new-zealand-vs-england-semifinal/,collision,EVENT,0.028098121285438538,-0.4000000059604645
https://www.seattletimes.com/sports/scrum-to-be-crucial-in-new-zealand-vs-england-semifinal/,muscle,OTHER,0.02286304347217083,0.0
https://www.seattletimes.com/sports/scrum-to-be-crucial-in-new-zealand-vs-england-semifinal/,masses,PERSON,0.02286304347217083,0.0
https://www.seattletimes.com/sports/scrum-to-be-crucial-in-new-zealand-vs-england-semifinal/,Rugby World Cup,EVENT,0.012622229754924774,0.0
https://www.seattletimes.com/sports/scrum-to-be-crucial-in-new-zealand-vs-england-semifinal/,champion,PERSON,0.00707560684531927,0.0
https://www.seattletimes.com/sports/scrum-to-be-crucial-in-new-zealand-vs-england-semifinal/,New Zealand,ORGANIZATION,0.0041869659908115855,0.0
https://www.seattletimes.com/sports/scrum-to-be-crucial-in-new-zealand-vs-england-semifinal/,England,ORGANIZATION,0.0041869659908115855,-0.10000000149011612
https://www.foxsports.com/rugby/story/it-won-t-be-the-prettiest-wales-springboks-meet-in-semis-102519,Wales,LOCATION,0.3573361039161682,0.0
https://www.foxsports.com/rugby/story/it-won-t-be-the-prettiest-wales-springboks-meet-in-semis-102519,Springboks,ORGANIZATION,0.3218252658843994,0.30000001192092896
https://www.foxsports.com/rugby/story/it-won-t-be-the-prettiest-wales-springboks-meet-in-semis-102519,semis,OTHER,0.32083860039711,0.0
https://www.seattletimes.com/sports/hurt-after-loss-hansen-livid-at-question-of-nzs-commitment/,Steve Hansen,PERSON,0.20864327251911166,-0.4000000059604645
https://www.seattletimes.com/sports/hurt-after-loss-hansen-livid-at-question-of-nzs-commitment/,Japan,LOCATION,0.14476631581783295,-0.6000000238418579
https://www.seattletimes.com/sports/hurt-after-loss-hansen-livid-at-question-of-nzs-commitment/,YOKOHAMA,LOCATION,0.14476631581783295,-0.6000000238418579
https://www.seattletimes.com/sports/hurt-after-loss-hansen-livid-at-question-of-nzs-commitment/,AP,ORGANIZATION,0.14476631581783295,-0.20000000298023224
https://www.seattletimes.com/sports/hurt-after-loss-hansen-livid-at-question-of-nzs-commitment/,streak,OTHER,0.06478992104530333,-0.5
https://www.seattletimes.com/sports/hurt-after-loss-hansen-livid-at-question-of-nzs-commitment/,question,OTHER,0.04571960121393204,-0.30000001192092896
https://www.seattletimes.com/sports/hurt-after-loss-hansen-livid-at-question-of-nzs-commitment/,players,PERSON,0.04571960121393204,-0.20000000298023224
https://www.seattletimes.com/sports/hurt-after-loss-hansen-livid-at-question-of-nzs-commitment/,England,ORGANIZATION,0.03919541835784912,-0.20000000298023224
https://www.seattletimes.com/sports/hurt-after-loss-hansen-livid-at-question-of-nzs-commitment/,Rugby World Cup,EVENT,0.03919541835784912,-0.30000001192092896
https://www.seattletimes.com/sports/hurt-after-loss-hansen-livid-at-question-of-nzs-commitment/,New Zealand,LOCATION,0.03600865229964256,0.0
https://www.seattletimes.com/sports/hurt-after-loss-hansen-livid-at-question-of-nzs-commitment/,commitment,OTHER,0.020258715376257896,-0.8999999761581421
https://www.seattletimes.com/sports/hurt-after-loss-hansen-livid-at-question-of-nzs-commitment/,Eng,LOCATION,0.009205739945173264,0.30000001192092896
https://www.firstpost.com/sports/rugby-world-cup-2019-we-owe-them-one-wales-seek-revenge-against-south-africa-in-semi-final-7558361.html,champions,ORGANIZATION,0.24085554480552676,-0.10000000149011612
https://www.firstpost.com/sports/rugby-world-cup-2019-we-owe-them-one-wales-seek-revenge-against-south-africa-in-semi-final-7558361.html,Wales,LOCATION,0.17063432931900024,-0.20000000298023224
https://www.firstpost.com/sports/rugby-world-cup-2019-we-owe-them-one-wales-seek-revenge-against-south-africa-in-semi-final-7558361.html,Six Nations,ORGANIZATION,0.13190676271915436,-0.10000000149011612
https://www.firstpost.com/sports/rugby-world-cup-2019-we-owe-them-one-wales-seek-revenge-against-south-africa-in-semi-final-7558361.html,South Africa,LOCATION,0.09901782125234604,0.0
https://www.firstpost.com/sports/rugby-world-cup-2019-we-owe-them-one-wales-seek-revenge-against-south-africa-in-semi-final-7558361.html,revenge,EVENT,0.09767994284629823,-0.20000000298023224
https://www.firstpost.com/sports/rugby-world-cup-2019-we-owe-them-one-wales-seek-revenge-against-south-africa-in-semi-final-7558361.html,title-holders,PERSON,0.059617143124341965,-0.30000001192092896
https://www.firstpost.com/sports/rugby-world-cup-2019-we-owe-them-one-wales-seek-revenge-against-south-africa-in-semi-final-7558361.html,semi-final,EVENT,0.05890684574842452,-0.20000000298023224
https://www.firstpost.com/sports/rugby-world-cup-2019-we-owe-them-one-wales-seek-revenge-against-south-africa-in-semi-final-7558361.html,Rugby World Cup,EVENT,0.042923357337713235,-0.10000000149011612
https://www.firstpost.com/sports/rugby-world-cup-2019-we-owe-them-one-wales-seek-revenge-against-south-africa-in-semi-final-7558361.html,Rugby Championship,EVENT,0.03997265174984932,-0.20000000298023224
https://www.firstpost.com/sports/rugby-world-cup-2019-we-owe-them-one-wales-seek-revenge-against-south-africa-in-semi-final-7558361.html,Yokohama,LOCATION,0.03561171144247055,-0.10000000149011612
https://www.firstpost.com/sports/rugby-world-cup-2019-we-owe-them-one-wales-seek-revenge-against-south-africa-in-semi-final-7558361.html,revenge,EVENT,0.022873884066939357,-0.30000001192092896
https://www.stuff.co.nz/sport/rugby/rugby-world-cup/rwc-2019-japan/116955025/all-blacks-v-england-warren-gatland-and-jamie-joseph-head-list-of-all-blacks-coaching-alternatives,ANAYLSIS,OTHER,0.4189375340938568,0.10000000149011612
https://www.stuff.co.nz/sport/rugby/rugby-world-cup/rwc-2019-japan/116955025/all-blacks-v-england-warren-gatland-and-jamie-joseph-head-list-of-all-blacks-coaching-alternatives,coach,PERSON,0.12570007145404816,0.0
https://www.stuff.co.nz/sport/rugby/rugby-world-cup/rwc-2019-japan/116955025/all-blacks-v-england-warren-gatland-and-jamie-joseph-head-list-of-all-blacks-coaching-alternatives,candidate,PERSON,0.1242474690079689,0.0
https://www.stuff.co.nz/sport/rugby/rugby-world-cup/rwc-2019-japan/116955025/all-blacks-v-england-warren-gatland-and-jamie-joseph-head-list-of-all-blacks-coaching-alternatives,All Blacks,ORGANIZATION,0.10707800090312958,0.0
https://www.stuff.co.nz/sport/rugby/rugby-world-cup/rwc-2019-japan/116955025/all-blacks-v-england-warren-gatland-and-jamie-joseph-head-list-of-all-blacks-coaching-alternatives,benefit,OTHER,0.06807135045528412,-0.10000000149011612
https://www.stuff.co.nz/sport/rugby/rugby-world-cup/rwc-2019-japan/116955025/all-blacks-v-england-warren-gatland-and-jamie-joseph-head-list-of-all-blacks-coaching-alternatives,doubt,OTHER,0.06260661780834198,-0.20000000298023224
https://www.stuff.co.nz/sport/rugby/rugby-world-cup/rwc-2019-japan/116955025/all-blacks-v-england-warren-gatland-and-jamie-joseph-head-list-of-all-blacks-coaching-alternatives,Ian Foster,PERSON,0.05373631045222282,0.0
https://www.stuff.co.nz/sport/rugby/rugby-world-cup/rwc-2019-japan/116955025/all-blacks-v-england-warren-gatland-and-jamie-joseph-head-list-of-all-blacks-coaching-alternatives,performer,PERSON,0.039622660726308816,0.0
https://www.seattletimes.com/sports/it-wont-be-the-prettiest-wales-springboks-meet-in-semis/,AP,ORGANIZATION,0.38890203833580017,0.0
https://www.seattletimes.com/sports/it-wont-be-the-prettiest-wales-springboks-meet-in-semis/,TOKYO,LOCATION,0.16696546971797946,-0.4000000059604645
https://www.seattletimes.com/sports/it-wont-be-the-prettiest-wales-springboks-meet-in-semis/,barbs,OTHER,0.08942332863807677,-0.30000001192092896
https://www.seattletimes.com/sports/it-wont-be-the-prettiest-wales-springboks-meet-in-semis/,Wales,LOCATION,0.08447225391864778,-0.30000001192092896
https://www.seattletimes.com/sports/it-wont-be-the-prettiest-wales-springboks-meet-in-semis/,shots,OTHER,0.038178443908691406,-0.699999988079071
https://www.seattletimes.com/sports/it-wont-be-the-prettiest-wales-springboks-meet-in-semis/,business,OTHER,0.03772357106208801,0.0
https://www.seattletimes.com/sports/it-wont-be-the-prettiest-wales-springboks-meet-in-semis/,claims,OTHER,0.03510306403040886,-0.5
https://www.seattletimes.com/sports/it-wont-be-the-prettiest-wales-springboks-meet-in-semis/,counter-claims,OTHER,0.03510306403040886,-0.6000000238418579
https://www.seattletimes.com/sports/it-wont-be-the-prettiest-wales-springboks-meet-in-semis/,South Africa,LOCATION,0.033160354942083366,-0.4000000059604645
https://www.seattletimes.com/sports/it-wont-be-the-prettiest-wales-springboks-meet-in-semis/,semifinal,EVENT,0.0266062505543232,-0.30000001192092896
https://www.seattletimes.com/sports/it-wont-be-the-prettiest-wales-springboks-meet-in-semis/,Rugby World Cup,EVENT,0.015839066356420517,-0.20000000298023224
https://www.seattletimes.com/sports/it-wont-be-the-prettiest-wales-springboks-meet-in-semis/,buildup,OTHER,0.012220986187458038,-0.10000000149011612
